geo,time,mean_years_in_school_men_15_to_24_years,is_forecasted
qat,1986,5.44,False
qat,1987,5.55,False
qat,1988,5.66,False
qat,1989,5.77,False
qat,1990,5.88,False
qat,1991,5.99,False
qat,1992,6.11,False
qat,1993,6.22,False
qat,1994,6.33,False
qat,1995,6.45,False
qat,1996,6.55,False
qat,1997,6.66,False
qat,1998,6.76,False
qat,1999,6.87,False
qat,2000,6.98,False
qat,2001,7.1,False
qat,2002,7.21,False
qat,2003,7.33,False
qat,2004,7.44,False
qat,2005,7.56,False
qat,2006,7.68,False
qat,2007,7.8,False
qat,2008,7.92,False
qat,2009,8.05,False
qat,2010,8.17,False
qat,2011,8.3,False
qat,2012,8.42,False
qat,2013,8.55,False
qat,2014,8.68,False
qat,2015,8.81,False
qat,2016,8.938575783020525,True
qat,2017,9.066657561690336,True
qat,2018,9.194247234036363,True
qat,2019,9.321346690793074,True
qat,2020,9.447957815430502,True
qat,2021,9.574082484182147,True
qat,2022,9.699722566072785,True
qat,2023,9.824879922946161,True
qat,2024,9.949556409492585,True
rou,1970,8.18,False
rou,1971,8.31,False
rou,1972,8.43,False
rou,1973,8.55,False
rou,1974,8.67,False
rou,1975,8.78,False
rou,1976,8.89,False
rou,1977,9.0,False
rou,1978,9.1,False
rou,1979,9.21,False
rou,1980,9.3,False
rou,1981,9.4,False
rou,1982,9.49,False
rou,1983,9.58,False
rou,1984,9.66,False
rou,1985,9.74,False
rou,1986,9.82,False
rou,1987,9.89,False
rou,1988,9.96,False
rou,1989,10.03,False
rou,1990,10.08,False
rou,1991,10.14,False
rou,1992,10.18,False
rou,1993,10.22,False
rou,1994,10.25,False
rou,1995,10.28,False
rou,1996,10.35,False
rou,1997,10.42,False
rou,1998,10.5,False
rou,1999,10.59,False
rou,2000,10.68,False
rou,2001,10.77,False
rou,2002,10.87,False
rou,2003,10.97,False
rou,2004,11.08,False
rou,2005,11.19,False
rou,2006,11.3,False
rou,2007,11.41,False
rou,2008,11.53,False
rou,2009,11.65,False
rou,2010,11.77,False
rou,2011,11.89,False
rou,2012,12.01,False
rou,2013,12.14,False
rou,2014,12.27,False
rou,2015,12.39,False
rou,2016,12.51070980053896,True
rou,2017,12.630987242351932,True
rou,2018,12.750833874062698,True
rou,2019,12.870251238748178,True
rou,2020,12.989240873958291,True
rou,2021,13.107804311735755,True
rou,2022,13.225943078635815,True
rou,2023,13.343658695745896,True
rou,2024,13.460952678705183,True
rus,1970,7.56,False
rus,1971,7.69,False
rus,1972,7.82,False
rus,1973,7.95,False
rus,1974,8.08,False
rus,1975,8.21,False
rus,1976,8.34,False
rus,1977,8.47,False
rus,1978,8.6,False
rus,1979,8.73,False
rus,1980,8.86,False
rus,1981,8.99,False
rus,1982,9.12,False
rus,1983,9.24,False
rus,1984,9.37,False
rus,1985,9.49,False
rus,1986,9.61,False
rus,1987,9.73,False
rus,1988,9.85,False
rus,1989,9.96,False
rus,1990,10.08,False
rus,1991,10.19,False
rus,1992,10.3,False
rus,1993,10.41,False
rus,1994,10.51,False
rus,1995,10.62,False
rus,1996,10.72,False
rus,1997,10.83,False
rus,1998,10.93,False
rus,1999,11.04,False
rus,2000,11.14,False
rus,2001,11.25,False
rus,2002,11.36,False
rus,2003,11.48,False
rus,2004,11.59,False
rus,2005,11.71,False
rus,2006,11.82,False
rus,2007,11.94,False
rus,2008,12.06,False
rus,2009,12.18,False
rus,2010,12.31,False
rus,2011,12.43,False
rus,2012,12.55,False
rus,2013,12.68,False
rus,2014,12.81,False
rus,2015,12.93,False
rus,2016,13.053689483890631,True
rus,2017,13.177281440787663,True
rus,2018,13.300775947589425,True
rus,2019,13.424173081133612,True
rus,2020,13.54747291819733,True
rus,2021,13.670675535497155,True
rus,2022,13.79378100968917,True
rus,2023,13.916789417369012,True
rus,2024,14.03970083507193,True
rwa,1970,2.28,False
rwa,1971,2.33,False
rwa,1972,2.39,False
rwa,1973,2.45,False
rwa,1974,2.51,False
rwa,1975,2.57,False
rwa,1976,2.63,False
rwa,1977,2.69,False
rwa,1978,2.75,False
rwa,1979,2.82,False
rwa,1980,2.88,False
rwa,1981,2.95,False
rwa,1982,3.01,False
rwa,1983,3.08,False
rwa,1984,3.15,False
rwa,1985,3.22,False
rwa,1986,3.29,False
rwa,1987,3.36,False
rwa,1988,3.43,False
rwa,1989,3.5,False
rwa,1990,3.57,False
rwa,1991,3.65,False
rwa,1992,3.72,False
rwa,1993,3.79,False
rwa,1994,3.87,False
rwa,1995,3.94,False
rwa,1996,4.02,False
rwa,1997,4.09,False
rwa,1998,4.17,False
rwa,1999,4.25,False
rwa,2000,4.34,False
rwa,2001,4.42,False
rwa,2002,4.51,False
rwa,2003,4.6,False
rwa,2004,4.69,False
rwa,2005,4.78,False
rwa,2006,4.87,False
rwa,2007,4.97,False
rwa,2008,5.07,False
rwa,2009,5.17,False
rwa,2010,5.27,False
rwa,2011,5.38,False
rwa,2012,5.49,False
rwa,2013,5.6,False
rwa,2014,5.71,False
rwa,2015,5.82,False
rwa,2016,5.929347281524053,True
rwa,2017,6.038354140131225,True
rwa,2018,6.147021635635356,True
rwa,2019,6.255350824550846,True
rwa,2020,6.363342760102924,True
rwa,2021,6.47099849223789,True
rwa,2022,6.578319067633324,True
rwa,2023,6.68530552970826,True
rwa,2024,6.791958918633331,True
sau,1970,5.81,False
sau,1971,5.92,False
sau,1972,6.04,False
sau,1973,6.16,False
sau,1974,6.28,False
sau,1975,6.4,False
sau,1976,6.52,False
sau,1977,6.65,False
sau,1978,6.77,False
sau,1979,6.9,False
sau,1980,7.03,False
sau,1981,7.16,False
sau,1982,7.28,False
sau,1983,7.42,False
sau,1984,7.55,False
sau,1985,7.68,False
sau,1986,7.81,False
sau,1987,7.95,False
sau,1988,8.08,False
sau,1989,8.22,False
sau,1990,8.35,False
sau,1991,8.49,False
sau,1992,8.63,False
sau,1993,8.77,False
sau,1994,8.91,False
sau,1995,9.05,False
sau,1996,9.19,False
sau,1997,9.33,False
sau,1998,9.47,False
sau,1999,9.61,False
sau,2000,9.75,False
sau,2001,9.89,False
sau,2002,10.04,False
sau,2003,10.18,False
sau,2004,10.32,False
sau,2005,10.46,False
sau,2006,10.6,False
sau,2007,10.74,False
sau,2008,10.88,False
sau,2009,11.02,False
sau,2010,11.16,False
sau,2011,11.3,False
sau,2012,11.44,False
sau,2013,11.58,False
sau,2014,11.72,False
sau,2015,11.86,False
sau,2016,11.999665208619897,True
sau,2017,12.139194657166795,True
sau,2018,12.278588477604824,True
sau,2019,12.417846801769837,True
sau,2020,12.556969761369537,True
sau,2021,12.695957487983604,True
sau,2022,12.834810113063813,True
sau,2023,12.97352776793417,True
sau,2024,13.112110583791022,True
sdn,1970,3.91,False
sdn,1971,3.99,False
sdn,1972,4.08,False
sdn,1973,4.17,False
sdn,1974,4.25,False
sdn,1975,4.34,False
sdn,1976,4.43,False
sdn,1977,4.52,False
sdn,1978,4.61,False
sdn,1979,4.7,False
sdn,1980,4.79,False
sdn,1981,4.88,False
sdn,1982,4.97,False
sdn,1983,5.06,False
sdn,1984,5.15,False
sdn,1985,5.23,False
sdn,1986,5.32,False
sdn,1987,5.41,False
sdn,1988,5.49,False
sdn,1989,5.58,False
sdn,1990,5.66,False
sdn,1991,5.74,False
sdn,1992,5.82,False
sdn,1993,5.89,False
sdn,1994,5.97,False
sdn,1995,6.04,False
sdn,1996,6.1,False
sdn,1997,6.16,False
sdn,1998,6.23,False
sdn,1999,6.3,False
sdn,2000,6.37,False
sdn,2001,6.44,False
sdn,2002,6.52,False
sdn,2003,6.6,False
sdn,2004,6.69,False
sdn,2005,6.78,False
sdn,2006,6.86,False
sdn,2007,6.96,False
sdn,2008,7.05,False
sdn,2009,7.15,False
sdn,2010,7.25,False
sdn,2011,7.35,False
sdn,2012,7.46,False
sdn,2013,7.57,False
sdn,2014,7.68,False
sdn,2015,7.79,False
sdn,2016,7.899581383025713,True
sdn,2017,8.009032626329903,True
sdn,2018,8.118353884467536,True
sdn,2019,8.227545311810031,True
sdn,2020,8.336607062545472,True
sdn,2021,8.445539290678829,True
sdn,2022,8.554342150032172,True
sdn,2023,8.663015794244894,True
sdn,2024,8.771560376773921,True
sen,1970,1.88,False
sen,1971,1.92,False
sen,1972,1.97,False
sen,1973,2.02,False
sen,1974,2.07,False
sen,1975,2.12,False
sen,1976,2.18,False
sen,1977,2.23,False
sen,1978,2.29,False
sen,1979,2.34,False
sen,1980,2.4,False
sen,1981,2.46,False
sen,1982,2.52,False
sen,1983,2.58,False
sen,1984,2.64,False
sen,1985,2.71,False
sen,1986,2.77,False
sen,1987,2.84,False
sen,1988,2.9,False
sen,1989,2.97,False
sen,1990,3.04,False
sen,1991,3.11,False
sen,1992,3.19,False
sen,1993,3.26,False
sen,1994,3.33,False
sen,1995,3.41,False
sen,1996,3.49,False
sen,1997,3.56,False
sen,1998,3.64,False
sen,1999,3.73,False
sen,2000,3.81,False
sen,2001,3.89,False
sen,2002,3.98,False
sen,2003,4.07,False
sen,2004,4.16,False
sen,2005,4.25,False
sen,2006,4.34,False
sen,2007,4.44,False
sen,2008,4.53,False
sen,2009,4.63,False
sen,2010,4.73,False
sen,2011,4.83,False
sen,2012,4.94,False
sen,2013,5.04,False
sen,2014,5.15,False
sen,2015,5.26,False
sen,2016,5.36793216675799,True
sen,2017,5.475861877837341,True
sen,2018,5.583789133293923,True
sen,2019,5.691713933183608,True
sen,2020,5.799636277562263,True
sen,2021,5.907556166485759,True
sen,2022,6.01547360000996,True
sen,2023,6.123388578190733,True
sen,2024,6.2313011010839405,True
sgp,1970,6.42,False
sgp,1971,6.55,False
sgp,1972,6.67,False
sgp,1973,6.8,False
sgp,1974,6.93,False
sgp,1975,7.07,False
sgp,1976,7.2,False
sgp,1977,7.34,False
sgp,1978,7.48,False
sgp,1979,7.61,False
sgp,1980,7.76,False
sgp,1981,7.9,False
sgp,1982,8.05,False
sgp,1983,8.19,False
sgp,1984,8.34,False
sgp,1985,8.49,False
sgp,1986,8.65,False
sgp,1987,8.8,False
sgp,1988,8.96,False
sgp,1989,9.12,False
sgp,1990,9.28,False
sgp,1991,9.45,False
sgp,1992,9.62,False
sgp,1993,9.79,False
sgp,1994,9.96,False
sgp,1995,10.14,False
sgp,1996,10.32,False
sgp,1997,10.49,False
sgp,1998,10.66,False
sgp,1999,10.83,False
sgp,2000,10.99,False
sgp,2001,11.16,False
sgp,2002,11.32,False
sgp,2003,11.48,False
sgp,2004,11.63,False
sgp,2005,11.78,False
sgp,2006,11.94,False
sgp,2007,12.09,False
sgp,2008,12.23,False
sgp,2009,12.38,False
sgp,2010,12.52,False
sgp,2011,12.67,False
sgp,2012,12.81,False
sgp,2013,12.95,False
sgp,2014,13.08,False
sgp,2015,13.22,False
sgp,2016,13.35757711008207,True
sgp,2017,13.49503082716559,True
sgp,2018,13.632361261921817,True
sgp,2019,13.769568524922754,True
sgp,2020,13.906652726641225,True
sgp,2021,14.043613977450974,True
sgp,2022,14.180452387626751,True
sgp,2023,14.317168067344399,True
sgp,2024,14.453761126680945,True
slb,1970,3.72,False
slb,1971,3.81,False
slb,1972,3.9,False
slb,1973,3.99,False
slb,1974,4.08,False
slb,1975,4.18,False
slb,1976,4.27,False
slb,1977,4.37,False
slb,1978,4.47,False
slb,1979,4.58,False
slb,1980,4.68,False
slb,1981,4.79,False
slb,1982,4.9,False
slb,1983,5.01,False
slb,1984,5.12,False
slb,1985,5.24,False
slb,1986,5.36,False
slb,1987,5.48,False
slb,1988,5.6,False
slb,1989,5.73,False
slb,1990,5.86,False
slb,1991,5.99,False
slb,1992,6.12,False
slb,1993,6.26,False
slb,1994,6.4,False
slb,1995,6.55,False
slb,1996,6.69,False
slb,1997,6.83,False
slb,1998,6.97,False
slb,1999,7.11,False
slb,2000,7.25,False
slb,2001,7.39,False
slb,2002,7.53,False
slb,2003,7.68,False
slb,2004,7.82,False
slb,2005,7.96,False
slb,2006,8.1,False
slb,2007,8.25,False
slb,2008,8.39,False
slb,2009,8.53,False
slb,2010,8.68,False
slb,2011,8.82,False
slb,2012,8.96,False
slb,2013,9.11,False
slb,2014,9.25,False
slb,2015,9.4,False
slb,2016,9.546846365008335,True
slb,2017,9.693638814350287,True
slb,2018,9.840377367821368,True
slb,2019,9.987062045209825,True
slb,2020,10.133692866296636,True
slb,2021,10.280269850855518,True
slb,2022,10.426793018652926,True
slb,2023,10.573262389448061,True
slb,2024,10.719677982992867,True
sle,1970,1.76,False
sle,1971,1.81,False
sle,1972,1.87,False
sle,1973,1.92,False
sle,1974,1.98,False
sle,1975,2.04,False
sle,1976,2.1,False
sle,1977,2.16,False
sle,1978,2.22,False
sle,1979,2.29,False
sle,1980,2.36,False
sle,1981,2.43,False
sle,1982,2.5,False
sle,1983,2.58,False
sle,1984,2.66,False
sle,1985,2.74,False
sle,1986,2.82,False
sle,1987,2.91,False
sle,1988,2.99,False
sle,1989,3.08,False
sle,1990,3.18,False
sle,1991,3.27,False
sle,1992,3.37,False
sle,1993,3.47,False
sle,1994,3.57,False
sle,1995,3.68,False
sle,1996,3.78,False
sle,1997,3.88,False
sle,1998,3.99,False
sle,1999,4.1,False
sle,2000,4.21,False
sle,2001,4.31,False
sle,2002,4.43,False
sle,2003,4.54,False
sle,2004,4.65,False
sle,2005,4.77,False
sle,2006,4.88,False
sle,2007,5.0,False
sle,2008,5.12,False
sle,2009,5.24,False
sle,2010,5.36,False
sle,2011,5.48,False
sle,2012,5.6,False
sle,2013,5.72,False
sle,2014,5.84,False
sle,2015,5.97,False
sle,2016,6.0954648663434785,True
sle,2017,6.220784469519735,True
sle,2018,6.345958977714401,True
sle,2019,6.470988558918384,True
sle,2020,6.595873380928087,True
sle,2021,6.7206136113456445,True
sle,2022,6.845209417579137,True
sle,2023,6.969660966842823,True
sle,2024,7.093968426157357,True
slv,1970,3.53,False
slv,1971,3.62,False
slv,1972,3.72,False
slv,1973,3.81,False
slv,1974,3.91,False
slv,1975,4.01,False
slv,1976,4.12,False
slv,1977,4.22,False
slv,1978,4.33,False
slv,1979,4.44,False
slv,1980,4.56,False
slv,1981,4.67,False
slv,1982,4.79,False
slv,1983,4.92,False
slv,1984,5.04,False
slv,1985,5.17,False
slv,1986,5.3,False
slv,1987,5.44,False
slv,1988,5.57,False
slv,1989,5.71,False
slv,1990,5.86,False
slv,1991,6.0,False
slv,1992,6.15,False
slv,1993,6.29,False
slv,1994,6.44,False
slv,1995,6.59,False
slv,1996,6.72,False
slv,1997,6.85,False
slv,1998,6.99,False
slv,1999,7.12,False
slv,2000,7.26,False
slv,2001,7.39,False
slv,2002,7.53,False
slv,2003,7.66,False
slv,2004,7.8,False
slv,2005,7.94,False
slv,2006,8.08,False
slv,2007,8.22,False
slv,2008,8.36,False
slv,2009,8.5,False
slv,2010,8.64,False
slv,2011,8.78,False
slv,2012,8.92,False
slv,2013,9.06,False
slv,2014,9.2,False
slv,2015,9.34,False
slv,2016,9.479850372895587,True
slv,2017,9.619619024029802,True
slv,2018,9.75930600115687,True
slv,2019,9.898911352003115,True
slv,2020,10.038435124266964,True
slv,2021,10.17787736561898,True
slv,2022,10.31723812370186,True
slv,2023,10.456517446130473,True
slv,2024,10.595715380491853,True
som,1970,1.35,False
som,1971,1.38,False
som,1972,1.42,False
som,1973,1.46,False
som,1974,1.49,False
som,1975,1.53,False
som,1976,1.57,False
som,1977,1.61,False
som,1978,1.66,False
som,1979,1.7,False
som,1980,1.74,False
som,1981,1.79,False
som,1982,1.83,False
som,1983,1.88,False
som,1984,1.93,False
som,1985,1.97,False
som,1986,2.02,False
som,1987,2.08,False
som,1988,2.13,False
som,1989,2.18,False
som,1990,2.23,False
som,1991,2.29,False
som,1992,2.35,False
som,1993,2.4,False
som,1994,2.46,False
som,1995,2.52,False
som,1996,2.58,False
som,1997,2.65,False
som,1998,2.71,False
som,1999,2.78,False
som,2000,2.84,False
som,2001,2.91,False
som,2002,2.98,False
som,2003,3.05,False
som,2004,3.13,False
som,2005,3.2,False
som,2006,3.28,False
som,2007,3.35,False
som,2008,3.43,False
som,2009,3.51,False
som,2010,3.6,False
som,2011,3.68,False
som,2012,3.76,False
som,2013,3.85,False
som,2014,3.94,False
som,2015,4.03,False
som,2016,4.118173251657106,True
som,2017,4.206072093766513,True
som,2018,4.2936973803355105,True
som,2019,4.381049962713583,True
som,2020,4.468130689600672,True
som,2021,4.554940407055429,True
som,2022,4.641479958503432,True
som,2023,4.72775018474538,True
som,2024,4.813751923965266,True
srb,1970,5.31,False
srb,1971,5.42,False
srb,1972,5.52,False
srb,1973,5.63,False
srb,1974,5.74,False
srb,1975,5.85,False
srb,1976,5.96,False
srb,1977,6.07,False
srb,1978,6.19,False
srb,1979,6.3,False
srb,1980,6.42,False
srb,1981,6.54,False
srb,1982,6.66,False
srb,1983,6.78,False
srb,1984,6.9,False
srb,1985,7.02,False
srb,1986,7.14,False
srb,1987,7.27,False
srb,1988,7.39,False
srb,1989,7.52,False
srb,1990,7.65,False
srb,1991,7.78,False
srb,1992,7.91,False
srb,1993,8.04,False
srb,1994,8.18,False
srb,1995,8.31,False
srb,1996,8.46,False
srb,1997,8.6,False
srb,1998,8.75,False
srb,1999,8.9,False
srb,2000,9.05,False
srb,2001,9.2,False
srb,2002,9.34,False
srb,2003,9.5,False
srb,2004,9.65,False
srb,2005,9.8,False
srb,2006,9.95,False
srb,2007,10.1,False
srb,2008,10.26,False
srb,2009,10.41,False
srb,2010,10.56,False
srb,2011,10.71,False
srb,2012,10.86,False
srb,2013,11.01,False
srb,2014,11.16,False
srb,2015,11.31,False
srb,2016,11.45999041967449,True
srb,2017,11.609952213794738,True
srb,2018,11.75988538782391,True
srb,2019,11.909789947224127,True
srb,2020,12.059665897456469,True
srb,2021,12.209513243980973,True
srb,2022,12.359331992256635,True
srb,2023,12.509122147741408,True
srb,2024,12.658883715892204,True
ssd,1970,0.97,False
ssd,1971,1.0,False
ssd,1972,1.02,False
ssd,1973,1.05,False
ssd,1974,1.08,False
ssd,1975,1.11,False
ssd,1976,1.14,False
ssd,1977,1.17,False
ssd,1978,1.2,False
ssd,1979,1.23,False
ssd,1980,1.26,False
ssd,1981,1.3,False
ssd,1982,1.33,False
ssd,1983,1.36,False
ssd,1984,1.4,False
ssd,1985,1.44,False
ssd,1986,1.47,False
ssd,1987,1.51,False
ssd,1988,1.55,False
ssd,1989,1.59,False
ssd,1990,1.63,False
ssd,1991,1.67,False
ssd,1992,1.71,False
ssd,1993,1.76,False
ssd,1994,1.8,False
ssd,1995,1.85,False
ssd,1996,1.9,False
ssd,1997,1.94,False
ssd,1998,1.99,False
ssd,1999,2.04,False
ssd,2000,2.1,False
ssd,2001,2.15,False
ssd,2002,2.2,False
ssd,2003,2.26,False
ssd,2004,2.31,False
ssd,2005,2.37,False
ssd,2006,2.43,False
ssd,2007,2.49,False
ssd,2008,2.55,False
ssd,2009,2.62,False
ssd,2010,2.68,False
ssd,2011,2.75,False
ssd,2012,2.81,False
ssd,2013,2.88,False
ssd,2014,2.95,False
ssd,2015,3.02,False
ssd,2016,3.0884501846130874,True
ssd,2017,3.1567751836014173,True
ssd,2018,3.2249752259116424,True
ssd,2019,3.2930505400717047,True
ssd,2020,3.3610013541916013,True
ssd,2021,3.4288278959641483,True
ssd,2022,3.4965303926657443,True
ssd,2023,3.5641090711571315,True
ssd,2024,3.631564157884157,True
stp,1970,2.78,False
stp,1971,2.85,False
stp,1972,2.92,False
stp,1973,2.99,False
stp,1974,3.06,False
stp,1975,3.14,False
stp,1976,3.21,False
stp,1977,3.29,False
stp,1978,3.37,False
stp,1979,3.45,False
stp,1980,3.53,False
stp,1981,3.62,False
stp,1982,3.7,False
stp,1983,3.79,False
stp,1984,3.88,False
stp,1985,3.97,False
stp,1986,4.07,False
stp,1987,4.16,False
stp,1988,4.26,False
stp,1989,4.36,False
stp,1990,4.46,False
stp,1991,4.56,False
stp,1992,4.67,False
stp,1993,4.77,False
stp,1994,4.88,False
stp,1995,4.99,False
stp,1996,5.1,False
stp,1997,5.22,False
stp,1998,5.33,False
stp,1999,5.45,False
stp,2000,5.57,False
stp,2001,5.69,False
stp,2002,5.81,False
stp,2003,5.93,False
stp,2004,6.05,False
stp,2005,6.17,False
stp,2006,6.29,False
stp,2007,6.42,False
stp,2008,6.55,False
stp,2009,6.67,False
stp,2010,6.8,False
stp,2011,6.93,False
stp,2012,7.06,False
stp,2013,7.19,False
stp,2014,7.32,False
stp,2015,7.45,False
stp,2016,7.579839235060327,True
stp,2017,7.709620536591835,True
stp,2018,7.839343930444135,True
stp,2019,7.969009442455302,True
stp,2020,8.098617098451887,True
stp,2021,8.228166924248915,True
stp,2022,8.357658945649893,True
stp,2023,8.487093188446813,True
stp,2024,8.61646967842016,True
sur,1970,4.01,False
sur,1971,4.1,False
sur,1972,4.19,False
sur,1973,4.28,False
sur,1974,4.38,False
sur,1975,4.47,False
sur,1976,4.57,False
sur,1977,4.67,False
sur,1978,4.77,False
sur,1979,4.87,False
sur,1980,4.97,False
sur,1981,5.08,False
sur,1982,5.18,False
sur,1983,5.29,False
sur,1984,5.4,False
sur,1985,5.51,False
sur,1986,5.62,False
sur,1987,5.73,False
sur,1988,5.85,False
sur,1989,5.96,False
sur,1990,6.08,False
sur,1991,6.2,False
sur,1992,6.32,False
sur,1993,6.44,False
sur,1994,6.56,False
sur,1995,6.68,False
sur,1996,6.81,False
sur,1997,6.94,False
sur,1998,7.07,False
sur,1999,7.2,False
sur,2000,7.33,False
sur,2001,7.46,False
sur,2002,7.59,False
sur,2003,7.73,False
sur,2004,7.86,False
sur,2005,8.0,False
sur,2006,8.14,False
sur,2007,8.27,False
sur,2008,8.41,False
sur,2009,8.55,False
sur,2010,8.69,False
sur,2011,8.83,False
sur,2012,8.97,False
sur,2013,9.11,False
sur,2014,9.25,False
sur,2015,9.4,False
sur,2016,9.520240699332053,True
sur,2017,9.640480849194345,True
sur,2018,9.760720449589389,True
sur,2019,9.880959500519694,True
sur,2020,10.001198001987772,True
sur,2021,10.121435953996134,True
sur,2022,10.24167335654729,True
sur,2023,10.361910209643751,True
sur,2024,10.48214651328803,True
svk,1970,6.25,False
svk,1971,6.37,False
svk,1972,6.49,False
svk,1973,6.6,False
svk,1974,6.72,False
svk,1975,6.84,False
svk,1976,6.96,False
svk,1977,7.08,False
svk,1978,7.19,False
svk,1979,7.32,False
svk,1980,7.44,False
svk,1981,7.56,False
svk,1982,7.68,False
svk,1983,7.8,False
svk,1984,7.92,False
svk,1985,8.04,False
svk,1986,8.16,False
svk,1987,8.28,False
svk,1988,8.4,False
svk,1989,8.52,False
svk,1990,8.64,False
svk,1991,8.76,False
svk,1992,8.88,False
svk,1993,9.0,False
svk,1994,9.12,False
svk,1995,9.23,False
svk,1996,9.34,False
svk,1997,9.45,False
svk,1998,9.57,False
svk,1999,9.68,False
svk,2000,9.79,False
svk,2001,9.91,False
svk,2002,10.02,False
svk,2003,10.14,False
svk,2004,10.26,False
svk,2005,10.38,False
svk,2006,10.5,False
svk,2007,10.62,False
svk,2008,10.74,False
svk,2009,10.86,False
svk,2010,10.99,False
svk,2011,11.12,False
svk,2012,11.24,False
svk,2013,11.37,False
svk,2014,11.5,False
svk,2015,11.63,False
svk,2016,11.758306951395495,True
svk,2017,11.886593339821648,True
svk,2018,12.014859168573961,True
svk,2019,12.14310444094741,True
svk,2020,12.271329160236435,True
svk,2021,12.399533329734957,True
svk,2022,12.527716952736364,True
svk,2023,12.655880032533517,True
svk,2024,12.784022572418749,True
svn,1970,6.08,False
svn,1971,6.2,False
svn,1972,6.31,False
svn,1973,6.43,False
svn,1974,6.55,False
svn,1975,6.67,False
svn,1976,6.79,False
svn,1977,6.91,False
svn,1978,7.03,False
svn,1979,7.15,False
svn,1980,7.28,False
svn,1981,7.4,False
svn,1982,7.53,False
svn,1983,7.66,False
svn,1984,7.78,False
svn,1985,7.91,False
svn,1986,8.04,False
svn,1987,8.17,False
svn,1988,8.3,False
svn,1989,8.43,False
svn,1990,8.56,False
svn,1991,8.7,False
svn,1992,8.83,False
svn,1993,8.96,False
svn,1994,9.09,False
svn,1995,9.23,False
svn,1996,9.36,False
svn,1997,9.49,False
svn,1998,9.62,False
svn,1999,9.75,False
svn,2000,9.88,False
svn,2001,10.02,False
svn,2002,10.15,False
svn,2003,10.28,False
svn,2004,10.42,False
svn,2005,10.55,False
svn,2006,10.69,False
svn,2007,10.83,False
svn,2008,10.96,False
svn,2009,11.1,False
svn,2010,11.24,False
svn,2011,11.37,False
svn,2012,11.51,False
svn,2013,11.65,False
svn,2014,11.79,False
svn,2015,11.93,False
svn,2016,12.06880717781201,True
svn,2017,12.207596194935764,True
svn,2018,12.346367053747294,True
svn,2019,12.485119756622325,True
svn,2020,12.623854305936268,True
svn,2021,12.762570704064226,True
svn,2022,12.90126895338099,True
svn,2023,13.03994905626104,True
svn,2024,13.178611015078545,True
swe,1970,8.69,False
swe,1971,8.82,False
swe,1972,8.95,False
swe,1973,9.07,False
swe,1974,9.2,False
swe,1975,9.33,False
swe,1976,9.45,False
swe,1977,9.58,False
swe,1978,9.7,False
swe,1979,9.83,False
swe,1980,9.95,False
swe,1981,10.08,False
swe,1982,10.2,False
swe,1983,10.33,False
swe,1984,10.45,False
swe,1985,10.57,False
swe,1986,10.69,False
swe,1987,10.82,False
swe,1988,10.94,False
swe,1989,11.06,False
swe,1990,11.18,False
swe,1991,11.3,False
swe,1992,11.41,False
swe,1993,11.53,False
swe,1994,11.65,False
swe,1995,11.77,False
swe,1996,11.88,False
swe,1997,12.0,False
swe,1998,12.12,False
swe,1999,12.24,False
swe,2000,12.36,False
swe,2001,12.48,False
swe,2002,12.61,False
swe,2003,12.73,False
swe,2004,12.86,False
swe,2005,12.98,False
swe,2006,13.11,False
swe,2007,13.23,False
swe,2008,13.36,False
swe,2009,13.48,False
swe,2010,13.61,False
swe,2011,13.73,False
swe,2012,13.85,False
swe,2013,13.98,False
swe,2014,14.1,False
swe,2015,14.22,False
swe,2016,14.342815018907428,True
swe,2017,14.465623391930826,True
swe,2018,14.588425119429822,True
swe,2019,14.711220201764023,True
swe,2020,14.834008639293021,True
swe,2021,14.956790432376385,True
swe,2022,15.079565581373666,True
swe,2023,15.202334086644395,True
swe,2024,15.325095948548084,True
swz,1970,3.69,False
swz,1971,3.78,False
swz,1972,3.88,False
swz,1973,3.97,False
swz,1974,4.07,False
swz,1975,4.18,False
swz,1976,4.28,False
swz,1977,4.39,False
swz,1978,4.5,False
swz,1979,4.61,False
swz,1980,4.72,False
swz,1981,4.84,False
swz,1982,4.95,False
swz,1983,5.07,False
swz,1984,5.19,False
swz,1985,5.32,False
swz,1986,5.44,False
swz,1987,5.57,False
swz,1988,5.7,False
swz,1989,5.83,False
swz,1990,5.96,False
swz,1991,6.09,False
swz,1992,6.22,False
swz,1993,6.36,False
swz,1994,6.49,False
swz,1995,6.63,False
swz,1996,6.74,False
swz,1997,6.86,False
swz,1998,6.98,False
swz,1999,7.1,False
swz,2000,7.22,False
swz,2001,7.34,False
swz,2002,7.46,False
swz,2003,7.59,False
swz,2004,7.71,False
swz,2005,7.84,False
swz,2006,7.97,False
swz,2007,8.09,False
swz,2008,8.23,False
swz,2009,8.36,False
swz,2010,8.49,False
swz,2011,8.62,False
swz,2012,8.76,False
swz,2013,8.89,False
swz,2014,9.03,False
swz,2015,9.17,False
swz,2016,9.307861112135054,True
swz,2017,9.445646738739432,True
swz,2018,9.583356921145059,True
swz,2019,9.720991700661232,True
swz,2020,9.858551118574626,True
swz,2021,9.996035216149311,True
swz,2022,10.133444034626763,True
swz,2023,10.270777615225876,True
swz,2024,10.408035999142976,True
syc,1970,4.7,False
syc,1971,4.82,False
syc,1972,4.93,False
syc,1973,5.05,False
syc,1974,5.17,False
