geo,time,energy_production_total
tgo,1988,978.4
tgo,1989,1010.0
tgo,1990,1054.0
tgo,1991,1114.0
tgo,1992,1165.0
tgo,1993,1230.0
tgo,1994,1281.0
tgo,1995,1357.0
tgo,1996,1422.0
tgo,1997,1481.0
tgo,1998,1553.0
tgo,1999,1721.0
tgo,2000,1765.0
tgo,2001,1804.0
tgo,2002,1851.0
tgo,2003,1899.0
tgo,2004,1942.0
tgo,2005,2001.0
tgo,2006,2039.0
tgo,2007,2099.0
tgo,2008,2138.0
tgo,2009,2191.0
tha,1971,7893.0
tha,1972,7968.0
tha,1973,8163.0
tha,1974,8776.0
tha,1975,10110.0
tha,1976,10610.0
tha,1977,11020.0
tha,1978,10800.0
tha,1979,11720.0
tha,1980,11180.0
tha,1981,12090.0
tha,1982,13520.0
tha,1983,11200.0
tha,1984,13140.0
tha,1985,16550.0
tha,1986,17510.0
tha,1987,19400.0
tha,1988,21460.0
tha,1989,24330.0
tha,1990,26580.0
tha,1991,29620.0
tha,1992,30860.0
tha,1993,30220.0
tha,1994,31700.0
tha,1995,33190.0
tha,1996,37150.0
tha,1997,40020.0
tha,1998,39670.0
tha,1999,41530.0
tha,2000,44030.0
tha,2001,43210.0
tha,2002,45860.0
tha,2003,49190.0
tha,2004,51150.0
tha,2005,54960.0
tha,2006,56850.0
tha,2007,59970.0
tha,2008,64390.0
tha,2009,61710.0
tjk,1990,2026.0
tjk,1991,1834.0
tjk,1992,1655.0
tjk,1993,1702.0
tjk,1994,1537.0
tjk,1995,1329.0
tjk,1996,1347.0
tjk,1997,1244.0
tjk,1998,1269.0
tjk,1999,1382.0
tjk,2000,1264.0
tjk,2001,1288.0
tjk,2002,1361.0
tjk,2003,1466.0
tjk,2004,1492.0
tjk,2005,1546.0
tjk,2006,1519.0
tjk,2007,1574.0
tjk,2008,1488.0
tjk,2009,1502.0
tkm,1990,74860.0
tkm,1991,74120.0
tkm,1992,48820.0
tkm,1993,57420.0
tkm,1994,32850.0
tkm,1995,32840.0
tkm,1996,32860.0
tkm,1997,19800.0
tkm,1998,18110.0
tkm,1999,26330.0
tkm,2000,45970.0
tkm,2001,50390.0
tkm,2002,52860.0
tkm,2003,58550.0
tkm,2004,57830.0
tkm,2005,61140.0
tkm,2006,59990.0
tkm,2007,65820.0
tkm,2008,68410.0
tkm,2009,40900.0
tto,1971,8149.0
tto,1972,8751.0
tto,1973,9975.0
tto,1974,10870.0
tto,1975,12190.0
tto,1976,12210.0
tto,1977,13290.0
tto,1978,13650.0
tto,1979,12960.0
tto,1980,13140.0
tto,1981,12220.0
tto,1982,12180.0
tto,1983,11430.0
tto,1984,12380.0
tto,1985,12820.0
tto,1986,12540.0
tto,1987,12010.0
tto,1988,12430.0
tto,1989,12340.0
tto,1990,12610.0
tto,1991,12230.0
tto,1992,12360.0
tto,1993,11570.0
tto,1994,12270.0
tto,1995,12170.0
tto,1996,12900.0
tto,1997,12860.0
tto,1998,13870.0
tto,1999,16080.0
tto,2000,19990.0
tto,2001,20640.0
tto,2002,23950.0
tto,2003,30990.0
tto,2004,33040.0
tto,2005,36430.0
tto,2006,42770.0
tto,2007,43160.0
tto,2008,42730.0
tto,2009,44000.0
tun,1971,4653.0
tun,1972,4541.0
tun,1973,4541.0
tun,1974,4899.0
tun,1975,5401.0
tun,1976,4491.0
tun,1977,5128.0
tun,1978,5855.0
tun,1979,6522.0
tun,1980,6672.0
tun,1981,6477.0
tun,1982,6251.0
tun,1983,6673.0
tun,1984,6633.0
tun,1985,6551.0
tun,1986,6373.0
tun,1987,6123.0
tun,1988,6064.0
tun,1989,6108.0
tun,1990,5728.0
tun,1991,6362.0
tun,1992,6604.0
tun,1993,5732.0
tun,1994,5468.0
tun,1995,5330.0
tun,1996,5908.0
tun,1997,6354.0
tun,1998,6781.0
tun,1999,6732.0
tun,2000,6634.0
tun,2001,6636.0
tun,2002,6706.0
tun,2003,6452.0
tun,2004,6805.0
tun,2005,6681.0
tun,2006,6632.0
tun,2007,7901.0
tun,2008,7552.0
tun,2009,7811.0
tur,1960,9371.0
tur,1961,9484.0
tur,1962,9727.0
tur,1963,10210.0
tur,1964,10600.0
tur,1965,11210.0
tur,1966,12230.0
tur,1967,13160.0
tur,1968,13540.0
tur,1969,14040.0
tur,1970,13990.0
tur,1971,13810.0
tur,1972,15120.0
tur,1973,15520.0
tur,1974,15890.0
tur,1975,16260.0
tur,1976,16610.0
tur,1977,16940.0
tur,1978,17610.0
tur,1979,17420.0
tur,1980,17140.0
tur,1981,18060.0
tur,1982,18960.0
tur,1983,19280.0
tur,1984,20250.0
tur,1985,21860.0
tur,1986,23510.0
tur,1987,25030.0
tur,1988,24800.0
tur,1989,25640.0
tur,1990,25810.0
tur,1991,25630.0
tur,1992,26350.0
tur,1993,26170.0
tur,1994,26300.0
tur,1995,26480.0
tur,1996,27120.0
tur,1997,27960.0
tur,1998,29070.0
tur,1999,27490.0
tur,2000,25860.0
tur,2001,24420.0
tur,2002,24110.0
tur,2003,23590.0
tur,2004,24110.0
tur,2005,23930.0
tur,2006,26350.0
tur,2007,27270.0
tur,2008,28980.0
tur,2009,30280.0
tur,2010,30290.0
tza,1971,6872.0
tza,1972,6884.0
tza,1973,6910.0
tza,1974,6953.0
tza,1975,7023.0
tza,1976,7046.0
tza,1977,7083.0
tza,1978,7136.0
tza,1979,7203.0
tza,1980,7296.0
tza,1981,7448.0
tza,1982,7603.0
tza,1983,7772.0
tza,1984,7944.0
tza,1985,8128.0
tza,1986,8300.0
tza,1987,8481.0
tza,1988,8667.0
tza,1989,8864.0
tza,1990,9064.0
tza,1991,9264.0
tza,1992,9449.0
tza,1993,9674.0
tza,1994,9857.0
tza,1995,10060.0
tza,1996,10270.0
tza,1997,10410.0
tza,1998,11230.0
tza,1999,12090.0
tza,2000,12690.0
tza,2001,13360.0
tza,2002,13940.0
tza,2003,14440.0
tza,2004,15050.0
tza,2005,15780.0
tza,2006,16360.0
tza,2007,16950.0
tza,2008,17470.0
tza,2009,18050.0
ukr,1990,135800.0
ukr,1991,118600.0
ukr,1992,111700.0
ukr,1993,100400.0
ukr,1994,87420.0
ukr,1995,81610.0
ukr,1996,73660.0
ukr,1997,74740.0
ukr,1998,74580.0
ukr,1999,75540.0
ukr,2000,76440.0
ukr,2001,76310.0
ukr,2002,76750.0
ukr,2003,79460.0
ukr,2004,80200.0
ukr,2005,80970.0
ukr,2006,83010.0
ukr,2007,81600.0
ukr,2008,81290.0
ukr,2009,76910.0
ury,1971,519.7
ury,1972,492.6
ury,1973,537.8
ury,1974,524.7
ury,1975,520.8
ury,1976,537.0
ury,1977,580.4
ury,1978,594.6
ury,1979,565.6
ury,1980,766.2
ury,1981,838.4
ury,1982,910.0
ury,1983,1117.0
ury,1984,1132.0
ury,1985,1114.0
ury,1986,1235.0
ury,1987,1239.0
ury,1988,1024.0
ury,1989,899.6
ury,1990,1149.0
ury,1991,1089.0
ury,1992,1261.0
ury,1993,1193.0
ury,1994,1179.0
ury,1995,1013.0
ury,1996,980.1
ury,1997,1044.0
ury,1998,1234.0
ury,1999,920.1
ury,2000,1028.0
ury,2001,1210.0
ury,2002,1237.0
ury,2003,1163.0
ury,2004,852.5
ury,2005,1020.0
ury,2006,784.9
ury,2007,1225.0
ury,2008,1385.0
ury,2009,1519.0
usa,1960,964900.0
usa,1961,973400.0
usa,1962,1014000.0
usa,1963,1062000.0
usa,1964,1101000.0
usa,1965,1137000.0
usa,1966,1203000.0
usa,1967,1296000.0
usa,1968,1341000.0
usa,1969,1372000.0
usa,1970,1451000.0
usa,1971,1436000.0
usa,1972,1465000.0
usa,1973,1456000.0
usa,1974,1428000.0
usa,1975,1408000.0
usa,1976,1418000.0
usa,1977,1445000.0
usa,1978,1466000.0
usa,1979,1526000.0
usa,1980,1553000.0
usa,1981,1548000.0
usa,1982,1529000.0
usa,1983,1468000.0
usa,1984,1588000.0
usa,1985,1569000.0
usa,1986,1558000.0
usa,1987,1591000.0
usa,1988,1619000.0
usa,1989,1616000.0
usa,1990,1653000.0
usa,1991,1642000.0
usa,1992,1648000.0
usa,1993,1597000.0
usa,1994,1658000.0
usa,1995,1659000.0
usa,1996,1678000.0
usa,1997,1675000.0
usa,1998,1688000.0
usa,1999,1670000.0
usa,2000,1667000.0
usa,2001,1689000.0
usa,2002,1656000.0
usa,2003,1634000.0
usa,2004,1646000.0
usa,2005,1631000.0
usa,2006,1654000.0
usa,2007,1669000.0
usa,2008,1702000.0
usa,2009,1686000.0
usa,2010,1741000.0
uzb,1990,38640.0
uzb,1991,39630.0
uzb,1992,40760.0
uzb,1993,42810.0
uzb,1994,46100.0
uzb,1995,48650.0
uzb,1996,49090.0
uzb,1997,51300.0
uzb,1998,54400.0
uzb,1999,55030.0
uzb,2000,54940.0
uzb,2001,55510.0
uzb,2002,56220.0
uzb,2003,56290.0
uzb,2004,57140.0
uzb,2005,56400.0
uzb,2006,58480.0
uzb,2007,59790.0
uzb,2008,62020.0
uzb,2009,60690.0
ven,1971,209900.0
ven,1972,192000.0
ven,1973,203200.0
ven,1974,181500.0
ven,1975,144700.0
ven,1976,142800.0
ven,1977,141100.0
ven,1978,136800.0
ven,1979,149900.0
ven,1980,140100.0
ven,1981,136400.0
ven,1982,125600.0
ven,1983,120300.0
ven,1984,122900.0
ven,1985,115300.0
ven,1986,123000.0
ven,1987,125000.0
ven,1988,130100.0
ven,1989,131500.0
ven,1990,148800.0
ven,1991,164500.0
ven,1992,165900.0
ven,1993,174900.0
ven,1994,182300.0
ven,1995,197200.0
ven,1996,222500.0
ven,1997,234600.0
ven,1998,232200.0
ven,1999,211200.0
ven,2000,221100.0
ven,2001,217000.0
ven,2002,203400.0
ven,2003,178900.0
ven,2004,218300.0
ven,2005,233300.0
ven,2006,233900.0
ven,2007,210500.0
ven,2008,208000.0
ven,2009,203500.0
vnm,1971,14200.0
vnm,1972,13930.0
vnm,1973,14790.0
vnm,1974,15660.0
vnm,1975,16660.0
vnm,1976,17210.0
vnm,1977,17880.0
vnm,1978,18110.0
vnm,1979,18170.0
vnm,1980,18360.0
vnm,1981,19110.0
vnm,1982,19560.0
vnm,1983,19860.0
vnm,1984,19450.0
vnm,1985,20090.0
vnm,1986,20770.0
vnm,1987,21320.0
vnm,1988,22320.0
vnm,1989,23210.0
vnm,1990,24710.0
vnm,1991,26810.0
vnm,1992,28770.0
vnm,1993,30570.0
vnm,1994,31800.0
vnm,1995,34530.0
vnm,1996,37720.0
vnm,1997,40550.0
vnm,1998,43940.0
vnm,1999,45590.0
vnm,2000,48110.0
vnm,2001,50060.0
vnm,2002,53160.0
vnm,2003,54380.0
vnm,2004,65230.0
vnm,2005,69710.0
vnm,2006,72540.0
vnm,2007,73600.0
vnm,2008,71400.0
vnm,2009,76640.0
yem,1971,48.72
yem,1972,50.15
yem,1973,50.15
yem,1974,51.58
yem,1975,53.01
yem,1976,54.45
yem,1977,55.88
yem,1978,57.31
yem,1979,58.74
yem,1980,60.18
yem,1981,61.61
yem,1982,63.04
yem,1983,64.48
yem,1984,65.91
yem,1985,68.77
yem,1986,426.6
yem,1987,1006.0
yem,1988,8046.0
yem,1989,9056.0
yem,1990,9384.0
yem,1991,10320.0
yem,1992,8929.0
yem,1993,10950.0
yem,1994,16950.0
yem,1995,17290.0
yem,1996,17470.0
yem,1997,18280.0
yem,1998,18630.0
yem,1999,19740.0
yem,2000,22030.0
yem,2001,22100.0
yem,2002,22230.0
yem,2003,21910.0
yem,2004,20640.0
yem,2005,20450.0
yem,2006,18730.0
yem,2007,16520.0
yem,2008,15270.0
yem,2009,15220.0
zaf,1971,37770.0
zaf,1972,37940.0
zaf,1973,40360.0
zaf,1974,42780.0
zaf,1975,45210.0
zaf,1976,49030.0
zaf,1977,54060.0
zaf,1978,58660.0
zaf,1979,66480.0
zaf,1980,73170.0
zaf,1981,80930.0
zaf,1982,87190.0
zaf,1983,91140.0
zaf,1984,103000.0
zaf,1985,109500.0
zaf,1986,112600.0
zaf,1987,112300.0
zaf,1988,116900.0
zaf,1989,114600.0
zaf,1990,114500.0
zaf,1991,116900.0
zaf,1992,115000.0
zaf,1993,123000.0
zaf,1994,128300.0
zaf,1995,134800.0
zaf,1996,135000.0
zaf,1997,143400.0
zaf,1998,145000.0
zaf,1999,145000.0
zaf,2000,145600.0
zaf,2001,144900.0
zaf,2002,143800.0
zaf,2003,153400.0
zaf,2004,157600.0
zaf,2005,157900.0
zaf,2006,157400.0
zaf,2007,158800.0
zaf,2008,162000.0
zaf,2009,160600.0
zmb,1971,2692.0
zmb,1972,3047.0
zmb,1973,3119.0
zmb,1974,3364.0
zmb,1975,3469.0
zmb,1976,3614.0
zmb,1977,3796.0
zmb,1978,3804.0
zmb,1979,3894.0
zmb,1980,4029.0
zmb,1981,4156.0
zmb,1982,4350.0
zmb,1983,4328.0
zmb,1984,4445.0
zmb,1985,4584.0
zmb,1986,4699.0
zmb,1987,4618.0
zmb,1988,4795.0
zmb,1989,4692.0
zmb,1990,4918.0
zmb,1991,5103.0
zmb,1992,5050.0
zmb,1993,5250.0
zmb,1994,5258.0
zmb,1995,5352.0
zmb,1996,5350.0
zmb,1997,5490.0
zmb,1998,5641.0
zmb,1999,5788.0
zmb,2000,5925.0
zmb,2001,6069.0
zmb,2002,6215.0
zmb,2003,6355.0
zmb,2004,6436.0
zmb,2005,6621.0
zmb,2006,6791.0
zmb,2007,6903.0
zmb,2008,7034.0
zmb,2009,7241.0
zwe,1971,5103.0
zwe,1972,5023.0
zwe,1973,5283.0
zwe,1974,5449.0
zwe,1975,5358.0
zwe,1976,5736.0
zwe,1977,5618.0
zwe,1978,5594.0
zwe,1979,5738.0
zwe,1980,5793.0
zwe,1981,5685.0
zwe,1982,5834.0
zwe,1983,5949.0
zwe,1984,6091.0
zwe,1985,6436.0
zwe,1986,6815.0
zwe,1987,7639.0
zwe,1988,7777.0
zwe,1989,8000.0
zwe,1990,8550.0
zwe,1991,8978.0
zwe,1992,9026.0
zwe,1993,8622.0
zwe,1994,8462.0
zwe,1995,8381.0
zwe,1996,8255.0
zwe,1997,8058.0
zwe,1998,8244.0
zwe,1999,8723.0
zwe,2000,8618.0
zwe,2001,8605.0
zwe,2002,8643.0
zwe,2003,8596.0
zwe,2004,8611.0
zwe,2005,8860.0
zwe,2006,8678.0
zwe,2007,8630.0
zwe,2008,8533.0
zwe,2009,8530.0
